"VispuntWID ""WaarnemingWID"" ""Datum"" ""VispuntX"" ""VispuntY"" ""geometry"""
1196 2405 15415 2022-03-29 154436 196379.01 c(154436, 196379.01)
1197 1143 15416 2022-04-07 82850 179425.01 c(82850, 179425.01)
1198 1768 15417 2022-04-06 200729 183672.01 c(200729, 183672.01)
1199 1148 15418 2022-04-11 67070 171013.01 c(67070, 171013.01)
1200 935 15419 2022-04-11 63146 172241.01 c(63146, 172241.01)
1201 1157 15420 2022-04-07 85748 180248.01 c(85748, 180248.01)
1202 249 15421 2022-04-08 104970 200072.01 c(104970, 200072.01)
1203 1984 15430 2022-05-11 172591 173419.01 c(172591, 173419.01)
1204 670 15435 2022-05-05 43400 191247.01 c(43400, 191247.01)
1205 641 15440 2022-06-02 27264 180334.01 c(27264, 180334.01)
1206 641 15441 2022-06-02 27264 180334.01 c(27264, 180334.01)
1207 575 15442 2022-06-03 115233 204475.01 c(115233, 204475.01)
1208 1251 15444 2022-04-25 143940 165332.01 c(143940, 165332.01)
1209 1739 15445 2022-04-22 192584 166814.01 c(192584, 166814.01)
1210 1740 15446 2022-04-20 200799 171722.01 c(200799, 171722.01)
1211 1859 15448 2022-04-20 202776 175471.01 c(202776, 175471.01)
1212 436 15451 2022-04-23 110399 211141.01 c(110399, 211141.01)
1213 326 15461 2022-04-13 137700 193386.01 c(137700, 193386.01)
1214 372 15462 2022-04-13 129004 193176.01 c(129004, 193176.01)
1215 500 15468 2022-08-18 72506 214415.01 c(72506, 214415.01)
1216 2485 15473 2022-08-05 197751 215110.01 c(197751, 215110.01)
1217 2494 15475 2022-09-20 182983 208368.01 c(182983, 208368.01)
1218 1143 15478 2022-07-28 82850 179425.01 c(82850, 179425.01)
1219 1742 15489 2022-07-25 187359 162724.01 c(187359, 162724.01)
1220 2527 15492 2022-06-21 177284 201817.01 c(177284, 201817.01)
1221 326 15506 2022-07-26 137700 193386.01 c(137700, 193386.01)
1222 372 15509 2022-07-26 129004 193176.01 c(129004, 193176.01)
1223 1222 15514 2022-11-09 169229 168159.01 c(169229, 168159.01)
1224 1240 15540 2022-10-12 153632 178620.01 c(153632, 178620.01)
1225 1240 15542 2022-10-14 153632 178620.01 c(153632, 178620.01)
1226 791 15608 2022-09-14 70669 224409.01 c(70669, 224409.01)
1227 796 15612 2022-09-14 86570 214576.01 c(86570, 214576.01)
1228 780 15613 2022-09-12 91426 215426.01 c(91426, 215426.01)
1229 780 15614 2022-09-15 91426 215426.01 c(91426, 215426.01)
1230 857 15618 2022-09-13 104116 217900.01 c(104116, 217900.01)
1231 857 15619 2022-09-15 104116 217900.01 c(104116, 217900.01)
1232 1768 15620 2022-10-13 200729 183672.01 c(200729, 183672.01)
1233 987 15622 2022-10-20 115606 185457.01 c(115606, 185457.01)
1234 52 15623 2022-10-20 106052 205458.01 c(106052, 205458.01)
1235 326 15628 2022-11-08 137700 193386.01 c(137700, 193386.01)
1236 372 15629 2022-11-08 129004 193176.01 c(129004, 193176.01)
1237 261 15639 2022-07-14 71919 200540.01 c(71919, 200540.01)
1238 613 15644 2022-11-22 44898 174357.01 c(44898, 174357.01)
1239 605 15645 2022-11-22 44224 177100.01 c(44224, 177100.01)
1240 608 15654 2022-11-22 40275 186731.01 c(40275, 186731.01)
1241 605 15655 2022-11-25 44224 177100.01 c(44224, 177100.01)
1242 372 15662 2023-01-20 129004 193176.01 c(129004, 193176.01)
1243 656 15669 2022-05-02 43622 198055.01 c(43622, 198055.01)
1244 656 15670 2022-05-04 43622 198055.01 c(43622, 198055.01)
1245 650 15671 2022-05-03 43455 194640.01 c(43455, 194640.01)
1246 651 15672 2022-05-03 43791 192877.01 c(43791, 192877.01)
1247 651 15673 2022-05-05 43791 192877.01 c(43791, 192877.01)
1248 658 15674 2022-05-06 35636 184182.01 c(35636, 184182.01)
1249 1143 15679 2022-10-06 82850 179425.01 c(82850, 179425.01)
1250 2386 15693 2022-08-04 206320.12 204680.09 c(206320.12, 204680.09)
1251 953 15697 2022-06-27 100684 175621.01 c(100684, 175621.01)
1252 1359 15699 2022-07-14 104639 163780.01 c(104639, 163780.01)
1253 2529 15700 2022-06-21 176176 201387.01 c(176176, 201387.01)
1254 2526 15701 2022-06-21 177482 201833.01 c(177482, 201833.01)
1255 2587 15735 2022-05-30 252524 203300.01 c(252524, 203300.01)
1256 2573 15741 2022-05-31 246152 183843.01 c(246152, 183843.01)
1257 2582 15742 2022-06-01 246716 182140.01 c(246716, 182140.01)
1258 2581 15743 2022-06-01 245179 178519.01 c(245179, 178519.01)
1259 2580 15744 2022-06-01 242973 176640.01 c(242973, 176640.01)
1260 658 15745 2022-05-06 35636 184182.01 c(35636, 184182.01)
1261 2826 15750 2022-06-08 243002 161251.01 c(243002, 161251.01)
1262 953 15784 2022-09-28 100684 175621.01 c(100684, 175621.01)
1263 2405 15811 2022-09-09 154436 196379.01 c(154436, 196379.01)
1264 1742 15832 2022-04-22 187359 162724.01 c(187359, 162724.01)
1265 1742 15833 2022-10-03 187359 162724.01 c(187359, 162724.01)
1266 1754 15837 2022-04-19 207087 170672.01 c(207087, 170672.01)
1267 677 15838 2022-04-14 37003 176323.01 c(37003, 176323.01)
1268 2819 15867 2022-10-03 245321 161452.01 c(245321, 161452.01)
1269 1768 15931 2022-07-26 200729 183672.01 c(200729, 183672.01)
1270 1979 15960 2023-03-06 167423 172059.01 c(167423, 172059.01)
1271 941 15997 2023-03-03 100872 175593.01 c(100872, 175593.01)
1272 953 16000 2023-03-03 100684 175621.01 c(100684, 175621.01)
1273 972 16060 2023-03-03 95459 169356.01 c(95459, 169356.01)
1274 2871 16236 2023-03-16 249428 162165.01 c(249428, 162165.01)
1275 576 16240 2023-03-24 118784 204611.01 c(118784, 204611.01)
1276 2587 16265 2023-06-12 252524 203300.01 c(252524, 203300.01)
1277 2573 16274 2023-06-15 246152 183843.01 c(246152, 183843.01)
1278 2581 16275 2023-06-15 245179 178519.01 c(245179, 178519.01)
1279 2580 16277 2023-06-16 242973 176640.01 c(242973, 176640.01)
1280 2570 16278 2023-06-13 245826 180730.01 c(245826, 180730.01)
1281 1715 16281 2023-06-05 230317 169275.01 c(230317, 169275.01)
1282 1686 16282 2023-06-05 229465 176326.01 c(229465, 176326.01)
1283 1709 16285 2023-06-07 196565 186919.01 c(196565, 186919.01)
1284 1699 16287 2023-06-08 179024 185555.01 c(179024, 185555.01)
1285 326 16313 2023-04-18 137700 193386.01 c(137700, 193386.01)
1286 372 16314 2023-04-18 129004 193176.01 c(129004, 193176.01)
1287 437 16319 2023-04-27 108526 203551.01 c(108526, 203551.01)
1288 1144 16323 2023-05-23 57528 181510.01 c(57528, 181510.01)
1289 1151 16324 2023-05-22 72766 171292.01 c(72766, 171292.01)
1290 1140 16326 2023-05-22 73951 178874.01 c(73951, 178874.01)
1291 679 16327 2023-05-17 33266 171285.01 c(33266, 171285.01)
1292 678 16328 2023-05-17 35707 174139.01 c(35707, 174139.01)
1293 683 16329 2023-05-17 35673 174097.01 c(35673, 174097.01)
1294 2596 16877 2023-04-11 178086 233012.01 c(178086, 233012.01)
1295 2472 16937 2023-05-12 187326 209997.01 c(187326, 209997.01)
1296 2799 16938 2023-04-13 239297 201441.01 c(239297, 201441.01)
1297 2506 16940 2023-04-14 193482 224778.01 c(193482, 224778.01)
1298 2507 16941 2023-04-14 184965 213826.01 c(184965, 213826.01)
1299 2603 16980 2023-04-11 167119 226533.01 c(167119, 226533.01)
1300 2600 16985 2023-04-11 168978 234767.01 c(168978, 234767.01)
1301 710 16986 2023-05-23 39436 190542.01 c(39436, 190542.01)
1302 1112 16993 2023-06-20 81756 177820.01 c(81756, 177820.01)
1303 1112 16994 2023-06-22 81756 177820.01 c(81756, 177820.01)
1304 1127 16996 2023-06-22 84857 180775.01 c(84857, 180775.01)
1305 1127 16997 2023-06-23 84857 180775.01 c(84857, 180775.01)
1306 1096 17001 2023-06-21 101932 191800.01 c(101932, 191800.01)
1307 1096 17002 2023-06-22 101932 191800.01 c(101932, 191800.01)
1308 1154 17007 2023-10-05 72609 186854.01 c(72609, 186854.01)
1309 2496 17010 2023-09-15 209504 198365.01 c(209504, 198365.01)
1310 791 17016 2023-08-25 70669 224409.01 c(70669, 224409.01)
1311 475 17026 2023-08-25 71095 223667.01 c(71095, 223667.01)
1312 2600 17031 2023-04-11 168978 234767.01 c(168978, 234767.01)
1313 1858 17035 2023-10-03 203352 179821.01 c(203352, 179821.01)
1314 326 17049 2023-10-26 137700 193386.01 c(137700, 193386.01)
1315 372 17052 2023-10-26 129004 193176.01 c(129004, 193176.01)
1316 2826 17086 2023-05-31 243002 161251.01 c(243002, 161251.01)
1317 2477 17087 2023-11-10 175582 208603.01 c(175582, 208603.01)
1318 2823 17130 2023-06-01 243281 161115.01 c(243281, 161115.01)
1319 2820 17156 2023-06-01 244985 161547.01 c(244985, 161547.01)
1320 372 17338 2023-07-04 129004 193176.01 c(129004, 193176.01)
1321 326 17340 2023-07-04 137700 193386.01 c(137700, 193386.01)
1322 608 17428 2022-11-23 40275 186731.01 c(40275, 186731.01)
1323 644 17558 2021-03-26 34143 183442.01 c(34143, 183442.01)
1324 1438 17640 2024-03-07 118410 159590.01 c(118410, 159590.01)
1325 1435 17697 2024-04-18 129595 187988.01 c(129595, 187988.01)
1326 1435 17698 2024-04-19 129595 187988.01 c(129595, 187988.01)
1327 1427 17699 2024-04-17 128289 178929.01 c(128289, 178929.01)
1328 1427 17700 2024-04-19 128289 178929.01 c(128289, 178929.01)
1329 431 19330 2024-07-15 141752 195299.01 c(141752, 195299.01)
1330 372 19366 2024-04-23 129004 193176.01 c(129004, 193176.01)
1331 372 19367 2024-04-24 129004 193176.01 c(129004, 193176.01)
1332 326 19368 2024-04-23 137700 193386.01 c(137700, 193386.01)
1333 3237 19383 2024-03-19 78716 169466.01 c(78716, 169466.01)
1334 1152 19388 2024-03-19 67763 183681.01 c(67763, 183681.01)
1335 1138 19389 2024-03-19 84128 176434.01 c(84128, 176434.01)
1336 45 19394 2024-04-03 95685 194120.01 c(95685, 194120.01)
1337 871 19395 2024-04-04 107084 217917.01 c(107084, 217917.01)
1338 326 19398 2024-07-04 137700 193386.01 c(137700, 193386.01)
1339 2581 19408 2024-08-08 245179 178519.01 c(245179, 178519.01)
1340 326 19431 2024-07-05 137700 193386.01 c(137700, 193386.01)
1341 2570 19438 2024-08-08 245826 180730.01 c(245826, 180730.01)
1342 1428 19439 2024-04-17 129822 192532.01 c(129822, 192532.01)
1343 1428 19440 2024-04-19 129822 192532.01 c(129822, 192532.01)
1344 2573 19445 2024-08-07 246152 183843.01 c(246152, 183843.01)
1345 372 19449 2024-07-04 129004 193176.01 c(129004, 193176.01)
1346 372 19450 2024-07-05 129004 193176.01 c(129004, 193176.01)
1347 2183 19455 2024-06-11 223539 180027.01 c(223539, 180027.01)
1348 1792 19465 2024-05-02 216557 198340.01 c(216557, 198340.01)
1349 3172 19467 2024-05-02 223412 214356.01 c(223412, 214356.01)
1350 1229 19477 2024-08-13 168939 162919.01 c(168939, 162919.01)
1351 2467 19478 2024-10-08 194418 214500.01 c(194418, 214500.01)
1352 6203 19479 2024-10-08 194375 214415.01 c(194375, 214415.01)
1353 6204 19480 2024-10-08 194103 214184.01 c(194103, 214184.01)
1354 1786 19681 2024-04-29 213175 196404.01 c(213175, 196404.01)
1355 1786 19682 2024-11-29 213175 196404.01 c(213175, 196404.01)
1356 1786 19683 2024-04-29 213175 196404.01 c(213175, 196404.01)
1357 326 19686 2024-10-30 137700 193386.01 c(137700, 193386.01)
1358 326 19687 2024-10-31 137700 193386.01 c(137700, 193386.01)
1359 6175 19691 2024-04-29 212851 196233.01 c(212851, 196233.01)
1360 6205 19694 2024-04-26 176803 209171.01 c(176803, 209171.01)
1361 372 19695 2024-10-30 129004 193176.01 c(129004, 193176.01)
1362 372 19696 2024-10-31 129004 193176.01 c(129004, 193176.01)
1363 447 19710 2024-07-02 109681 203072.01 c(109681, 203072.01)
1364 52 19714 2024-07-01 106052 205458.01 c(106052, 205458.01)
1365 6206 19729 2024-04-26 176004 208726.01 c(176004, 208726.01)
1366 2469 19730 2024-04-26 176906 209399.01 c(176906, 209399.01)
1367 6317 19881 2022-05-12 174215 212043.01 c(174215, 212043.01)
1368 6381 19909 2021-10-20 193679 217409.01 c(193679, 217409.01)
1369 6387 19910 2021-10-25 193946 218978.01 c(193946, 218978.01)
1370 6378 19914 2021-10-25 193946 219234.01 c(193946, 219234.01)
1371 6330 19917 2022-05-11 168507 207515.01 c(168507, 207515.01)
1372 6335 19925 2022-06-14 204430 210084.01 c(204430, 210084.01)
1373 6291 19951 2023-05-05 165874 212650.01 c(165874, 212650.01)
1374 6362 19953 2022-06-17 188389 216080.01 c(188389, 216080.01)
1375 6346 19955 2023-05-04 167398 230406.01 c(167398, 230406.01)
1376 6389 19959 2023-05-04 167399 230402.01 c(167399, 230402.01)
1377 6361 19960 2023-06-02 178591 209230.01 c(178591, 209230.01)
1378 6375 19968 2023-04-20 206422 204178.01 c(206422, 204178.01)
1379 6382 19971 2021-10-20 194508 215514.01 c(194508, 215514.01)
1380 6386 19976 2021-10-26 194121 220010.01 c(194121, 220010.01)
1381 6380 19982 2021-10-28 193805 217873.01 c(193805, 217873.01)
1382 6313 19983 2022-09-12 210569 206186.01 c(210569, 206186.01)
1383 6379 19984 2021-10-26 194178 220105.01 c(194178, 220105.01)
1384 6290 19990 2023-05-05 166779 212807.01 c(166779, 212807.01)
1385 6363 20007 2023-09-13 190148 219319.01 c(190148, 219319.01)
1386 6349 20010 2021-10-19 182561 234704.01 c(182561, 234704.01)
1387 6318 20012 2023-05-02 205516 208639.01 c(205516, 208639.01)
1388 6319 20014 2023-05-02 204022 208885.01 c(204022, 208885.01)
1389 6348 20015 2023-05-04 157236 236376.01 c(157236, 236376.01)
1390 587 20021 2025-03-03 68430 199925.01 c(68430, 199925.01)
1391 6401 20026 2022-09-09 168200 211000.01 c(168200, 211000.01)
1392 6357 20030 2022-06-17 180930 219722.01 c(180930, 219722.01)
1393 6426 20058 2024-03-26 183565 213498.01 c(183565, 213498.01)
1394 6363 20060 2024-10-02 190148 219319.01 c(190148, 219319.01)
1395 6406 20061 2024-06-02 155921 221289.01 c(155921, 221289.01)
1396 6408 20069 2024-03-28 157922 209356.01 c(157922, 209356.01)
1397 6407 20070 2024-03-28 158115 210808.01 c(158115, 210808.01)
1398 6445 20072 2024-03-26 178287 209411.01 c(178287, 209411.01)
1399 6382 20074 2024-09-03 194508 215514.01 c(194508, 215514.01)
1400 6447 20075 2024-05-17 178219 229170.01 c(178219, 229170.01)
1401 6410 20078 2024-05-16 152231 205071.01 c(152231, 205071.01)
1402 6415 20080 2024-09-16 166512 165558.01 c(166512, 165558.01)
1403 6436 20087 2024-04-30 176325 199961.01 c(176325, 199961.01)
1404 6435 20105 2024-04-26 197775 216731.01 c(197775, 216731.01)
1405 6440 20115 2024-05-14 199463 239612.01 c(199463, 239612.01)
1406 6437 20117 2024-05-17 183969 229577.01 c(183969, 229577.01)
1407 588 20216 2025-03-03 70676 202364.01 c(70676, 202364.01)
1408 1814 20220 2025-03-06 207770 191310.01 c(207770, 191310.01)
1409 2140 20221 2025-03-06 200555 184492.01 c(200555, 184492.01)
1410 708 20241 2025-03-11 40522 197773.01 c(40522, 197773.01)
1411 1236 8154 2010-07-19 145520 167784.01 c(145520, 167784.01)
1412 1236 8677 2011-07-04 145520 167784.01 c(145520, 167784.01)
1413 2568 9166 2012-05-24 242677 161542.01 c(242677, 161542.01)
1414 1236 9242 2012-07-10 145520 167784.01 c(145520, 167784.01)
1415 382 9945 2012-10-23 242318 166670.01 c(242318, 166670.01)
1416 1236 10119 2013-07-01 145520 167784.01 c(145520, 167784.01)
1417 2844 10648 2014-06-20 242783 161359.01 c(242783, 161359.01)
1418 2844 11372 2016-07-14 242783 161359.01 c(242783, 161359.01)
1419 1236 11548 2016-10-25 145520 167784.01 c(145520, 167784.01)
1420 1236 11553 2016-06-13 145520 167784.01 c(145520, 167784.01)
1421 1255 11583 2016-05-09 155436 171663.01 c(155436, 171663.01)
1422 1255 11584 2016-10-07 155436 171663.01 c(155436, 171663.01)
1423 2844 11898 2017-04-11 242783 161359.01 c(242783, 161359.01)
1424 2831 11899 2017-04-11 242846 161309.01 c(242846, 161309.01)
1425 2830 11900 2017-04-11 242919 161299.01 c(242919, 161299.01)
1426 382 12067 2017-09-28 242318 166670.01 c(242318, 166670.01)
1427 382 12599 2018-04-05 242318 166670.01 c(242318, 166670.01)
1428 1255 12900 2019-05-06 155436 171663.01 c(155436, 171663.01)
1429 1236 12927 2019-05-14 145520 167784.01 c(145520, 167784.01)
1430 1241 12956 2019-05-16 153158 177759.01 c(153158, 177759.01)
1431 1241 12957 2019-05-16 153158 177759.01 c(153158, 177759.01)
1432 2844 12995 2019-05-27 242783 161359.01 c(242783, 161359.01)
1433 2831 12996 2019-05-27 242846 161309.01 c(242846, 161309.01)
1434 1236 13028 2019-09-16 145520 167784.01 c(145520, 167784.01)
1435 1241 13029 2019-09-18 153158 177759.01 c(153158, 177759.01)
1436 1241 13030 2019-09-18 153158 177759.01 c(153158, 177759.01)
1437 2844 15039 2021-06-14 242783 161359.01 c(242783, 161359.01)
1438 382 15067 2021-11-10 242318 166670.01 c(242318, 166670.01)
1439 1236 15396 2022-03-08 145520 167784.01 c(145520, 167784.01)
1440 1241 15397 2022-03-07 153158 177759.01 c(153158, 177759.01)
1441 1241 15398 2022-03-09 153158 177759.01 c(153158, 177759.01)
1442 1255 15485 2022-03-11 155436 171663.01 c(155436, 171663.01)
1443 1236 15543 2022-10-13 145520 167784.01 c(145520, 167784.01)
1444 2844 17081 2023-05-30 242783 161359.01 c(242783, 161359.01)
1445 6278 19880 2021-10-27 183215 234189.01 c(183215, 234189.01)
1446 6441 20059 2024-04-16 178613 235455.01 c(178613, 235455.01)
